Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
NFO,128042,400,INFY,INFY26MAY26P1230,26-MAY-2026,OPTSTK,PE,1230,0.05,
NFO,128041,400,INFY,INFY26MAY26C1230,26-MAY-2026,OPTSTK,CE,1230,0.05,
NFO,128040,400,INFY,INFY26MAY26P1220,26-MAY-2026,OPTSTK,PE,1220,0.05,
NFO,128039,400,INFY,INFY26MAY26C1220,26-MAY-2026,OPTSTK,CE,1220,0.05,
NFO,128038,400,INFY,INFY26MAY26P1210,26-MAY-2026,OPTSTK,PE,1210,0.05,
NFO,128037,400,INFY,INFY26MAY26C1210,26-MAY-2026,OPTSTK,CE,1210,0.05,
NFO,128036,400,INFY,INFY26MAY26P1190,26-MAY-2026,OPTSTK,PE,1190,0.05,
NFO,128035,400,INFY,INFY26MAY26C1190,26-MAY-2026,OPTSTK,CE,1190,0.05,
NFO,128003,4875,IOC,IOC28APR26P174,28-APR-2026,OPTSTK,PE,174,0.01,
NFO,128002,4875,IOC,IOC28APR26C174,28-APR-2026,OPTSTK,CE,174,0.01,
NFO,128001,50,MARUTI,MARUTI26MAY26P17800,26-MAY-2026,OPTSTK,PE,17800,0.05,
NFO,128000,50,MARUTI,MARUTI26MAY26C17800,26-MAY-2026,OPTSTK,CE,17800,0.05,
NFO,127999,50,MARUTI,MARUTI26MAY26P17600,26-MAY-2026,OPTSTK,PE,17600,0.05,
NFO,127998,50,MARUTI,MARUTI26MAY26C17600,26-MAY-2026,OPTSTK,CE,17600,0.05,
NFO,127997,50,MARUTI,MARUTI26MAY26P17400,26-MAY-2026,OPTSTK,PE,17400,0.05,
NFO,127996,50,MARUTI,MARUTI26MAY26C17400,26-MAY-2026,OPTSTK,CE,17400,0.05,
NFO,127995,400,INFY,INFY26MAY26P1180,26-MAY-2026,OPTSTK,PE,1180,0.05,
NFO,127994,400,INFY,INFY26MAY26C1180,26-MAY-2026,OPTSTK,CE,1180,0.05,
NFO,127993,400,INFY,INFY26MAY26P1170,26-MAY-2026,OPTSTK,PE,1170,0.05,
NFO,127992,400,INFY,INFY26MAY26C1170,26-MAY-2026,OPTSTK,CE,1170,0.05,
NFO,127991,50,MARUTI,MARUTI26MAY26P17200,26-MAY-2026,OPTSTK,PE,17200,0.05,
NFO,127990,50,MARUTI,MARUTI26MAY26C17200,26-MAY-2026,OPTSTK,CE,17200,0.05,
NFO,127989,50,MARUTI,MARUTI26MAY26P17000,26-MAY-2026,OPTSTK,PE,17000,0.05,
NFO,127988,50,MARUTI,MARUTI26MAY26C17000,26-MAY-2026,OPTSTK,CE,17000,0.05,
NFO,127987,50,MARUTI,MARUTI26MAY26P16800,26-MAY-2026,OPTSTK,PE,16800,0.05,
NFO,127986,50,MARUTI,MARUTI26MAY26C16800,26-MAY-2026,OPTSTK,CE,16800,0.05,
NFO,127985,50,MARUTI,MARUTI26MAY26P16600,26-MAY-2026,OPTSTK,PE,16600,0.05,
NFO,127984,50,MARUTI,MARUTI26MAY26C16600,26-MAY-2026,OPTSTK,CE,16600,0.05,
NFO,127983,50,MARUTI,MARUTI26MAY26P16400,26-MAY-2026,OPTSTK,PE,16400,0.05,
NFO,127982,50,MARUTI,MARUTI26MAY26C16400,26-MAY-2026,OPTSTK,CE,16400,0.05,
NFO,127981,50,MARUTI,MARUTI26MAY26P16200,26-MAY-2026,OPTSTK,PE,16200,0.05,
NFO,127980,50,MARUTI,MARUTI26MAY26C16200,26-MAY-2026,OPTSTK,CE,16200,0.05,
NFO,127979,50,MARUTI,MARUTI26MAY26P16000,26-MAY-2026,OPTSTK,PE,16000,0.05,
NFO,127978,50,MARUTI,MARUTI26MAY26C16000,26-MAY-2026,OPTSTK,CE,16000,0.05,
NFO,127977,50,MARUTI,MARUTI26MAY26P15800,26-MAY-2026,OPTSTK,PE,15800,0.05,
NFO,127976,50,MARUTI,MARUTI26MAY26C15800,26-MAY-2026,OPTSTK,CE,15800,0.05,
NFO,127975,50,MARUTI,MARUTI26MAY26P15600,26-MAY-2026,OPTSTK,PE,15600,0.05,
NFO,127974,50,MARUTI,MARUTI26MAY26C15600,26-MAY-2026,OPTSTK,CE,15600,0.05,
NFO,127973,50,MARUTI,MARUTI26MAY26P15400,26-MAY-2026,OPTSTK,PE,15400,0.05,
NFO,127972,50,MARUTI,MARUTI26MAY26C15400,26-MAY-2026,OPTSTK,CE,15400,0.05,
NFO,127971,50,MARUTI,MARUTI26MAY26P15200,26-MAY-2026,OPTSTK,PE,15200,0.05,
NFO,127970,50,MARUTI,MARUTI26MAY26C15200,26-MAY-2026,OPTSTK,CE,15200,0.05,
NFO,127969,50,MARUTI,MARUTI26MAY26P15000,26-MAY-2026,OPTSTK,PE,15000,0.05,
NFO,127968,50,MARUTI,MARUTI26MAY26C15000,26-MAY-2026,OPTSTK,CE,15000,0.05,
NFO,127967,50,MARUTI,MARUTI26MAY26P14800,26-MAY-2026,OPTSTK,PE,14800,0.05,
NFO,127966,50,MARUTI,MARUTI26MAY26C14800,26-MAY-2026,OPTSTK,CE,14800,0.05,
NFO,127965,50,MARUTI,MARUTI26MAY26P14600,26-MAY-2026,OPTSTK,PE,14600,0.05,
NFO,127964,50,MARUTI,MARUTI26MAY26C14600,26-MAY-2026,OPTSTK,CE,14600,0.05,
NFO,127963,50,MARUTI,MARUTI26MAY26P14400,26-MAY-2026,OPTSTK,PE,14400,0.05,
NFO,127962,50,MARUTI,MARUTI26MAY26C14400,26-MAY-2026,OPTSTK,CE,14400,0.05,
NFO,127961,50,MARUTI,MARUTI26MAY26P14200,26-MAY-2026,OPTSTK,PE,14200,0.05,
NFO,127960,50,MARUTI,MARUTI26MAY26C14200,26-MAY-2026,OPTSTK,CE,14200,0.05,
NFO,127959,50,MARUTI,MARUTI26MAY26P14000,26-MAY-2026,OPTSTK,PE,14000,0.05,
NFO,127958,50,MARUTI,MARUTI26MAY26C14000,26-MAY-2026,OPTSTK,CE,14000,0.05,
NFO,127957,50,MARUTI,MARUTI26MAY26P13800,26-MAY-2026,OPTSTK,PE,13800,0.05,
NFO,127956,50,MARUTI,MARUTI26MAY26C13800,26-MAY-2026,OPTSTK,CE,13800,0.05,
NFO,127955,50,MARUTI,MARUTI26MAY26P13600,26-MAY-2026,OPTSTK,PE,13600,0.05,
NFO,127954,50,MARUTI,MARUTI26MAY26C13600,26-MAY-2026,OPTSTK,CE,13600,0.05,
NFO,127953,50,MARUTI,MARUTI26MAY26P13400,26-MAY-2026,OPTSTK,PE,13400,0.05,
NFO,127952,50,MARUTI,MARUTI26MAY26C13400,26-MAY-2026,OPTSTK,CE,13400,0.05,
NFO,127951,50,MARUTI,MARUTI26MAY26P13200,26-MAY-2026,OPTSTK,PE,13200,0.05,
NFO,127950,50,MARUTI,MARUTI26MAY26C13200,26-MAY-2026,OPTSTK,CE,13200,0.05,
NFO,127949,50,MARUTI,MARUTI26MAY26P13000,26-MAY-2026,OPTSTK,PE,13000,0.05,
NFO,127948,50,MARUTI,MARUTI26MAY26C13000,26-MAY-2026,OPTSTK,CE,13000,0.05,
NFO,127947,50,MARUTI,MARUTI26MAY26P12800,26-MAY-2026,OPTSTK,PE,12800,0.05,
NFO,127946,50,MARUTI,MARUTI26MAY26C12800,26-MAY-2026,OPTSTK,CE,12800,0.05,
NFO,127945,50,MARUTI,MARUTI26MAY26P12600,26-MAY-2026,OPTSTK,PE,12600,0.05,
NFO,127944,50,MARUTI,MARUTI26MAY26C12600,26-MAY-2026,OPTSTK,CE,12600,0.05,
NFO,127943,50,MARUTI,MARUTI26MAY26P12400,26-MAY-2026,OPTSTK,PE,12400,0.05,
NFO,127942,50,MARUTI,MARUTI26MAY26C12400,26-MAY-2026,OPTSTK,CE,12400,0.05,
NFO,127941,50,MARUTI,MARUTI26MAY26P12200,26-MAY-2026,OPTSTK,PE,12200,0.05,
NFO,127940,50,MARUTI,MARUTI26MAY26C12200,26-MAY-2026,OPTSTK,CE,12200,0.05,
NFO,127939,50,MARUTI,MARUTI26MAY26P12000,26-MAY-2026,OPTSTK,PE,12000,0.05,
NFO,127938,50,MARUTI,MARUTI26MAY26C12000,26-MAY-2026,OPTSTK,CE,12000,0.05,
NFO,127937,50,MARUTI,MARUTI26MAY26P11800,26-MAY-2026,OPTSTK,PE,11800,0.05,
NFO,127936,50,MARUTI,MARUTI26MAY26C11800,26-MAY-2026,OPTSTK,CE,11800,0.05,
NFO,127935,50,MARUTI,MARUTI26MAY26P11600,26-MAY-2026,OPTSTK,PE,11600,0.05,
NFO,127934,50,MARUTI,MARUTI26MAY26C11600,26-MAY-2026,OPTSTK,CE,11600,0.05,
NFO,127933,50,MARUTI,MARUTI26MAY26P11400,26-MAY-2026,OPTSTK,PE,11400,0.05,
NFO,127932,50,MARUTI,MARUTI26MAY26C11400,26-MAY-2026,OPTSTK,CE,11400,0.05,
NFO,127931,50,MARUTI,MARUTI26MAY26P11200,26-MAY-2026,OPTSTK,PE,11200,0.05,
NFO,127930,50,MARUTI,MARUTI26MAY26C11200,26-MAY-2026,OPTSTK,CE,11200,0.05,
NFO,127929,50,MARUTI,MARUTI26MAY26P10800,26-MAY-2026,OPTSTK,PE,10800,0.05,
NFO,127928,400,INFY,INFY26MAY26P1150,26-MAY-2026,OPTSTK,PE,1150,0.05,
NFO,127927,400,INFY,INFY26MAY26C1150,26-MAY-2026,OPTSTK,CE,1150,0.05,
NFO,127926,400,INFY,INFY26MAY26P1140,26-MAY-2026,OPTSTK,PE,1140,0.05,
NFO,127925,400,INFY,INFY26MAY26C1140,26-MAY-2026,OPTSTK,CE,1140,0.05,
NFO,127924,400,INFY,INFY26MAY26P1130,26-MAY-2026,OPTSTK,PE,1130,0.05,
NFO,127923,400,INFY,INFY26MAY26C1130,26-MAY-2026,OPTSTK,CE,1130,0.05,
NFO,127922,50,MARUTI,MARUTI26MAY26C10800,26-MAY-2026,OPTSTK,CE,10800,0.05,
NFO,127921,50,MARUTI,MARUTI26MAY26P10400,26-MAY-2026,OPTSTK,PE,10400,0.05,
NFO,127920,50,MARUTI,MARUTI26MAY26C10400,26-MAY-2026,OPTSTK,CE,10400,0.05,
NFO,127919,50,MARUTI,MARUTI26MAY26P10000,26-MAY-2026,OPTSTK,PE,10000,0.05,
NFO,127918,50,MARUTI,MARUTI26MAY26C10000,26-MAY-2026,OPTSTK,CE,10000,0.05,
NFO,127917,50,MARUTI,MARUTI26MAY26P9600,26-MAY-2026,OPTSTK,PE,9600,0.05,
NFO,127916,50,MARUTI,MARUTI26MAY26C9600,26-MAY-2026,OPTSTK,CE,9600,0.05,
NFO,127915,50,MARUTI,MARUTI26MAY26P9200,26-MAY-2026,OPTSTK,PE,9200,0.05,
NFO,127914,4875,IOC,IOC28APR26P172,28-APR-2026,OPTSTK,PE,172,0.01,
NFO,127913,4875,IOC,IOC28APR26C172,28-APR-2026,OPTSTK,CE,172,0.01,
NFO,127912,50,MARUTI,MARUTI26MAY26C9200,26-MAY-2026,OPTSTK,CE,9200,0.05,
NFO,127911,50,MARUTI,MARUTI26MAY26P8800,26-MAY-2026,OPTSTK,PE,8800,0.05,
NFO,127910,50,MARUTI,MARUTI26MAY26C8800,26-MAY-2026,OPTSTK,CE,8800,0.05,
NFO,127909,50,MARUTI,MARUTI26MAY26P8400,26-MAY-2026,OPTSTK,PE,8400,0.05,
NFO,127908,400,INFY,INFY26MAY26P1110,26-MAY-2026,OPTSTK,PE,1110,0.05,
NFO,127907,400,INFY,INFY26MAY26C1110,26-MAY-2026,OPTSTK,CE,1110,0.05,
NFO,127906,400,INFY,INFY26MAY26P1100,26-MAY-2026,OPTSTK,PE,1100,0.05,
NFO,127905,50,MARUTI,MARUTI26MAY26C8400,26-MAY-2026,OPTSTK,CE,8400,0.05,
NFO,127904,400,INFY,INFY26MAY26C1100,26-MAY-2026,OPTSTK,CE,1100,0.05,
NFO,127903,400,INFY,INFY26MAY26P1090,26-MAY-2026,OPTSTK,PE,1090,0.05,
NFO,127902,400,INFY,INFY26MAY26C1090,26-MAY-2026,OPTSTK,CE,1090,0.05,
NFO,127901,400,INFY,INFY26MAY26P1070,26-MAY-2026,OPTSTK,PE,1070,0.05,
NFO,127900,400,INFY,INFY26MAY26C1070,26-MAY-2026,OPTSTK,CE,1070,0.05,
NFO,127899,400,INFY,INFY26MAY26P1060,26-MAY-2026,OPTSTK,PE,1060,0.05,
NFO,127898,400,INFY,INFY26MAY26C1060,26-MAY-2026,OPTSTK,CE,1060,0.05,
NFO,127897,400,INFY,INFY26MAY26P1050,26-MAY-2026,OPTSTK,PE,1050,0.05,
NFO,127896,400,INFY,INFY26MAY26C1050,26-MAY-2026,OPTSTK,CE,1050,0.05,
NFO,127895,400,INFY,INFY26MAY26P1030,26-MAY-2026,OPTSTK,PE,1030,0.05,
NFO,127894,400,INFY,INFY26MAY26C1030,26-MAY-2026,OPTSTK,CE,1030,0.05,
NFO,127893,400,INFY,INFY26MAY26P1020,26-MAY-2026,OPTSTK,PE,1020,0.05,
NFO,127892,400,INFY,INFY26MAY26C1020,26-MAY-2026,OPTSTK,CE,1020,0.05,
NFO,127891,400,INFY,INFY26MAY26P1010,26-MAY-2026,OPTSTK,PE,1010,0.05,
NFO,127890,400,INFY,INFY26MAY26C1010,26-MAY-2026,OPTSTK,CE,1010,0.05,
NFO,127889,400,INFY,INFY26MAY26P990,26-MAY-2026,OPTSTK,PE,990,0.05,
NFO,127888,400,INFY,INFY26MAY26C990,26-MAY-2026,OPTSTK,CE,990,0.05,
NFO,127887,400,INFY,INFY26MAY26P980,26-MAY-2026,OPTSTK,PE,980,0.05,
NFO,127886,400,INFY,INFY26MAY26C980,26-MAY-2026,OPTSTK,CE,980,0.05,
NFO,127885,400,INFY,INFY26MAY26P970,26-MAY-2026,OPTSTK,PE,970,0.05,
NFO,127884,400,INFY,INFY26MAY26C970,26-MAY-2026,OPTSTK,CE,970,0.05,
NFO,127883,400,INFY,INFY26MAY26P950,26-MAY-2026,OPTSTK,PE,950,0.05,
NFO,127882,400,INFY,INFY26MAY26C950,26-MAY-2026,OPTSTK,CE,950,0.05,
NFO,127881,400,INFY,INFY26MAY26P940,26-MAY-2026,OPTSTK,PE,940,0.05,
NFO,127880,400,INFY,INFY26MAY26C940,26-MAY-2026,OPTSTK,CE,940,0.05,
NFO,127879,400,INFY,INFY26MAY26P930,26-MAY-2026,OPTSTK,PE,930,0.05,
NFO,127878,400,INFY,INFY26MAY26C930,26-MAY-2026,OPTSTK,CE,930,0.05,
NFO,127875,400,INFY,INFY26MAY26P900,26-MAY-2026,OPTSTK,PE,900,0.05,
NFO,127874,400,INFY,INFY26MAY26C900,26-MAY-2026,OPTSTK,CE,900,0.05,
NFO,127871,400,INFY,INFY26MAY26P860,26-MAY-2026,OPTSTK,PE,860,0.05,
NFO,127870,400,INFY,INFY26MAY26C860,26-MAY-2026,OPTSTK,CE,860,0.05,
NFO,127869,400,INFY,INFY26MAY26P820,26-MAY-2026,OPTSTK,PE,820,0.05,
NFO,127868,400,INFY,INFY26MAY26C820,26-MAY-2026,OPTSTK,CE,820,0.05,
NFO,127867,400,INFY,INFY26MAY26P780,26-MAY-2026,OPTSTK,PE,780,0.05,
NFO,127866,400,INFY,INFY26MAY26C780,26-MAY-2026,OPTSTK,CE,780,0.05,
NFO,127865,4875,IOC,IOC28APR26P170,28-APR-2026,OPTSTK,PE,170,0.01,
NFO,127864,400,INFY,INFY26MAY26P740,26-MAY-2026,OPTSTK,PE,740,0.05,
NFO,127863,400,INFY,INFY26MAY26C740,26-MAY-2026,OPTSTK,CE,740,0.05,
NFO,127862,400,INFY,INFY28APR26P1610,28-APR-2026,OPTSTK,PE,1610,0.05,
NFO,127861,400,INFY,INFY28APR26C1610,28-APR-2026,OPTSTK,CE,1610,0.05,
NFO,127860,400,INFY,INFY28APR26P1590,28-APR-2026,OPTSTK,PE,1590,0.05,
NFO,127859,400,INFY,INFY28APR26C1590,28-APR-2026,OPTSTK,CE,1590,0.05,
NFO,127858,400,INFY,INFY28APR26P1570,28-APR-2026,OPTSTK,PE,1570,0.05,
NFO,127857,400,INFY,INFY28APR26C1570,28-APR-2026,OPTSTK,CE,1570,0.05,
NFO,127856,400,INFY,INFY28APR26P1550,28-APR-2026,OPTSTK,PE,1550,0.05,
NFO,127855,400,INFY,INFY28APR26C1550,28-APR-2026,OPTSTK,CE,1550,0.05,
NFO,127854,400,INFY,INFY28APR26P1530,28-APR-2026,OPTSTK,PE,1530,0.05,
NFO,127853,4875,IOC,IOC28APR26C170,28-APR-2026,OPTSTK,CE,170,0.01,
NFO,127852,4875,IOC,IOC28APR26P168,28-APR-2026,OPTSTK,PE,168,0.01,
NFO,127851,4875,IOC,IOC28APR26C168,28-APR-2026,OPTSTK,CE,168,0.01,
NFO,127850,400,INFY,INFY28APR26C1530,28-APR-2026,OPTSTK,CE,1530,0.05,
NFO,127849,400,INFY,INFY28APR26P1510,28-APR-2026,OPTSTK,PE,1510,0.05,
NFO,127848,400,INFY,INFY28APR26C1510,28-APR-2026,OPTSTK,CE,1510,0.05,
NFO,127847,4875,IOC,IOC28APR26P166,28-APR-2026,OPTSTK,PE,166,0.01,
NFO,127846,400,INFY,INFY28APR26P1490,28-APR-2026,OPTSTK,PE,1490,0.05,
NFO,127845,400,INFY,INFY28APR26C1490,28-APR-2026,OPTSTK,CE,1490,0.05,
NFO,127844,400,INFY,INFY28APR26P1470,28-APR-2026,OPTSTK,PE,1470,0.05,
NFO,127843,400,INFY,INFY28APR26C1470,28-APR-2026,OPTSTK,CE,1470,0.05,
NFO,127842,400,INFY,INFY28APR26P1450,28-APR-2026,OPTSTK,PE,1450,0.05,
NFO,127841,400,INFY,INFY28APR26C1450,28-APR-2026,OPTSTK,CE,1450,0.05,
NFO,127840,400,INFY,INFY28APR26P1430,28-APR-2026,OPTSTK,PE,1430,0.05,
NFO,127839,400,INFY,INFY28APR26C1430,28-APR-2026,OPTSTK,CE,1430,0.05,
NFO,127838,400,INFY,INFY28APR26P1410,28-APR-2026,OPTSTK,PE,1410,0.05,
NFO,127837,400,INFY,INFY28APR26C1410,28-APR-2026,OPTSTK,CE,1410,0.05,
NFO,127836,400,INFY,INFY28APR26P1390,28-APR-2026,OPTSTK,PE,1390,0.05,
NFO,127835,400,INFY,INFY28APR26C1390,28-APR-2026,OPTSTK,CE,1390,0.05,
NFO,127834,400,INFY,INFY28APR26P1370,28-APR-2026,OPTSTK,PE,1370,0.05,
NFO,127833,400,INFY,INFY28APR26C1370,28-APR-2026,OPTSTK,CE,1370,0.05,
NFO,127832,400,INFY,INFY28APR26P1350,28-APR-2026,OPTSTK,PE,1350,0.05,
NFO,127831,400,INFY,INFY28APR26C1350,28-APR-2026,OPTSTK,CE,1350,0.05,
NFO,127830,400,INFY,INFY28APR26P1330,28-APR-2026,OPTSTK,PE,1330,0.05,
NFO,127829,400,INFY,INFY28APR26C1330,28-APR-2026,OPTSTK,CE,1330,0.05,
NFO,127828,400,INFY,INFY28APR26P1310,28-APR-2026,OPTSTK,PE,1310,0.05,
NFO,127827,400,INFY,INFY28APR26C1310,28-APR-2026,OPTSTK,CE,1310,0.05,
NFO,127826,400,INFY,INFY28APR26P1290,28-APR-2026,OPTSTK,PE,1290,0.05,
NFO,127825,400,INFY,INFY28APR26C1290,28-APR-2026,OPTSTK,CE,1290,0.05,
NFO,127824,400,INFY,INFY28APR26P1270,28-APR-2026,OPTSTK,PE,1270,0.05,
NFO,127823,400,INFY,INFY28APR26C1270,28-APR-2026,OPTSTK,CE,1270,0.05,
NFO,127822,400,INFY,INFY28APR26P1250,28-APR-2026,OPTSTK,PE,1250,0.05,
NFO,127821,400,INFY,INFY28APR26C1250,28-APR-2026,OPTSTK,CE,1250,0.05,
NFO,127820,4875,IOC,IOC28APR26C166,28-APR-2026,OPTSTK,CE,166,0.01,
NFO,127819,4875,IOC,IOC28APR26P164,28-APR-2026,OPTSTK,PE,164,0.01,
NFO,127818,400,INFY,INFY28APR26P1230,28-APR-2026,OPTSTK,PE,1230,0.05,
NFO,127817,400,INFY,INFY28APR26C1230,28-APR-2026,OPTSTK,CE,1230,0.05,
NFO,127816,400,INFY,INFY28APR26P1210,28-APR-2026,OPTSTK,PE,1210,0.05,
NFO,127815,400,INFY,INFY28APR26C1210,28-APR-2026,OPTSTK,CE,1210,0.05,
NFO,127814,50,MARUTI,MARUTI26MAY26P8000,26-MAY-2026,OPTSTK,PE,8000,0.05,
NFO,127813,50,MARUTI,MARUTI26MAY26C8000,26-MAY-2026,OPTSTK,CE,8000,0.05,
NFO,127812,400,INFY,INFY28APR26P1190,28-APR-2026,OPTSTK,PE,1190,0.05,
NFO,127811,4875,IOC,IOC28APR26C164,28-APR-2026,OPTSTK,CE,164,0.01,
NFO,127810,4875,IOC,IOC28APR26P162,28-APR-2026,OPTSTK,PE,162,0.01,
NFO,127809,4875,IOC,IOC28APR26C162,28-APR-2026,OPTSTK,CE,162,0.01,
NFO,127808,4875,IOC,IOC28APR26P160,28-APR-2026,OPTSTK,PE,160,0.01,
NFO,127807,400,INFY,INFY28APR26C1190,28-APR-2026,OPTSTK,CE,1190,0.05,
NFO,127806,400,INFY,INFY28APR26P1170,28-APR-2026,OPTSTK,PE,1170,0.05,
NFO,127805,4875,IOC,IOC28APR26C160,28-APR-2026,OPTSTK,CE,160,0.01,
NFO,127800,4875,IOC,IOC28APR26P158,28-APR-2026,OPTSTK,PE,158,0.01,
NFO,127799,4875,IOC,IOC28APR26C158,28-APR-2026,OPTSTK,CE,158,0.01,
NFO,127795,400,INFY,INFY28APR26C1170,28-APR-2026,OPTSTK,CE,1170,0.05,
NFO,127794,400,INFY,INFY28APR26P1150,28-APR-2026,OPTSTK,PE,1150,0.05,
NFO,127793,400,INFY,INFY28APR26C1150,28-APR-2026,OPTSTK,CE,1150,0.05,
NFO,127792,400,INFY,INFY28APR26P1130,28-APR-2026,OPTSTK,PE,1130,0.05,
NFO,127791,400,INFY,INFY28APR26C1130,28-APR-2026,OPTSTK,CE,1130,0.05,
NFO,127790,400,INFY,INFY28APR26P1110,28-APR-2026,OPTSTK,PE,1110,0.05,
NFO,127789,400,INFY,INFY28APR26C1110,28-APR-2026,OPTSTK,CE,1110,0.05,
NFO,127788,400,INFY,INFY28APR26P1090,28-APR-2026,OPTSTK,PE,1090,0.05,
NFO,127787,400,INFY,INFY28APR26C1090,28-APR-2026,OPTSTK,CE,1090,0.05,
NFO,127786,400,INFY,INFY28APR26P1070,28-APR-2026,OPTSTK,PE,1070,0.05,
NFO,127785,400,INFY,INFY28APR26C1070,28-APR-2026,OPTSTK,CE,1070,0.05,
NFO,127784,400,INFY,INFY28APR26P1050,28-APR-2026,OPTSTK,PE,1050,0.05,
NFO,127783,400,INFY,INFY28APR26C1050,28-APR-2026,OPTSTK,CE,1050,0.05,
NFO,127781,400,INFY,INFY28APR26P1030,28-APR-2026,OPTSTK,PE,1030,0.05,
NFO,127780,400,INFY,INFY28APR26C1030,28-APR-2026,OPTSTK,CE,1030,0.05,
NFO,127779,400,INFY,INFY28APR26P1010,28-APR-2026,OPTSTK,PE,1010,0.05,
NFO,127778,400,INFY,INFY28APR26C1010,28-APR-2026,OPTSTK,CE,1010,0.05,
NFO,127777,400,INFY,INFY28APR26P990,28-APR-2026,OPTSTK,PE,990,0.05,
NFO,127776,400,INFY,INFY28APR26C990,28-APR-2026,OPTSTK,CE,990,0.05,
NFO,127769,400,INFY,INFY28APR26P970,28-APR-2026,OPTSTK,PE,970,0.05,
NFO,127768,400,INFY,INFY28APR26C970,28-APR-2026,OPTSTK,CE,970,0.05,
NFO,127767,400,INFY,INFY28APR26P950,28-APR-2026,OPTSTK,PE,950,0.05,
NFO,127766,400,INFY,INFY28APR26C950,28-APR-2026,OPTSTK,CE,950,0.05,
NFO,127765,400,INFY,INFY28APR26P930,28-APR-2026,OPTSTK,PE,930,0.05,
NFO,127760,400,INFY,INFY28APR26C930,28-APR-2026,OPTSTK,CE,930,0.05,
NFO,127755,1700,INDUSTOWER,INDUSTOWER30JUN26P600,30-JUN-2026,OPTSTK,PE,600,0.05,
NFO,127754,1700,INDUSTOWER,INDUSTOWER30JUN26C600,30-JUN-2026,OPTSTK,CE,600,0.05,
NFO,127753,1700,INDUSTOWER,INDUSTOWER30JUN26P580,30-JUN-2026,OPTSTK,PE,580,0.05,
NFO,127752,1700,INDUSTOWER,INDUSTOWER30JUN26C580,30-JUN-2026,OPTSTK,CE,580,0.05,
NFO,127741,1700,INDUSTOWER,INDUSTOWER30JUN26P560,30-JUN-2026,OPTSTK,PE,560,0.05,
NFO,127740,1700,INDUSTOWER,INDUSTOWER30JUN26C560,30-JUN-2026,OPTSTK,CE,560,0.05,
NFO,127731,1700,INDUSTOWER,INDUSTOWER30JUN26P540,30-JUN-2026,OPTSTK,PE,540,0.05,
NFO,127730,1700,INDUSTOWER,INDUSTOWER30JUN26C540,30-JUN-2026,OPTSTK,CE,540,0.05,
NFO,127729,1700,INDUSTOWER,INDUSTOWER30JUN26P530,30-JUN-2026,OPTSTK,PE,530,0.05,
NFO,127728,1700,INDUSTOWER,INDUSTOWER30JUN26C530,30-JUN-2026,OPTSTK,CE,530,0.05,
NFO,127723,50,MARUTI,MARUTI28APR26P16100,28-APR-2026,OPTSTK,PE,16100,0.05,
NFO,127722,50,MARUTI,MARUTI28APR26C16100,28-APR-2026,OPTSTK,CE,16100,0.05,
NFO,127721,50,MARUTI,MARUTI28APR26P15900,28-APR-2026,OPTSTK,PE,15900,0.05,
NFO,127720,50,MARUTI,MARUTI28APR26C15900,28-APR-2026,OPTSTK,CE,15900,0.05,
NFO,127719,50,MARUTI,MARUTI28APR26P15700,28-APR-2026,OPTSTK,PE,15700,0.05,
NFO,127718,50,MARUTI,MARUTI28APR26C15700,28-APR-2026,OPTSTK,CE,15700,0.05,
NFO,127717,50,MARUTI,MARUTI28APR26P15500,28-APR-2026,OPTSTK,PE,15500,0.05,
NFO,127716,50,MARUTI,MARUTI28APR26C15500,28-APR-2026,OPTSTK,CE,15500,0.05,
NFO,127715,50,MARUTI,MARUTI28APR26P15300,28-APR-2026,OPTSTK,PE,15300,0.05,
NFO,127714,50,MARUTI,MARUTI28APR26C15300,28-APR-2026,OPTSTK,CE,15300,0.05,
NFO,127713,50,MARUTI,MARUTI28APR26P15100,28-APR-2026,OPTSTK,PE,15100,0.05,
NFO,127712,50,MARUTI,MARUTI28APR26C15100,28-APR-2026,OPTSTK,CE,15100,0.05,
NFO,127711,1700,INDUSTOWER,INDUSTOWER30JUN26P520,30-JUN-2026,OPTSTK,PE,520,0.05,
NFO,127710,1700,INDUSTOWER,INDUSTOWER30JUN26C520,30-JUN-2026,OPTSTK,CE,520,0.05,
NFO,127709,1700,INDUSTOWER,INDUSTOWER30JUN26P510,30-JUN-2026,OPTSTK,PE,510,0.05,
NFO,127708,1700,INDUSTOWER,INDUSTOWER30JUN26C510,30-JUN-2026,OPTSTK,CE,510,0.05,
NFO,127707,1700,INDUSTOWER,INDUSTOWER30JUN26P500,30-JUN-2026,OPTSTK,PE,500,0.05,
NFO,127706,1700,INDUSTOWER,INDUSTOWER30JUN26C500,30-JUN-2026,OPTSTK,CE,500,0.05,
NFO,127705,1700,INDUSTOWER,INDUSTOWER30JUN26P490,30-JUN-2026,OPTSTK,PE,490,0.05,
NFO,127704,1700,INDUSTOWER,INDUSTOWER30JUN26C490,30-JUN-2026,OPTSTK,CE,490,0.05,
NFO,127703,1700,INDUSTOWER,INDUSTOWER30JUN26P480,30-JUN-2026,OPTSTK,PE,480,0.05,
NFO,127702,1700,INDUSTOWER,INDUSTOWER30JUN26C480,30-JUN-2026,OPTSTK,CE,480,0.05,
